,x,y,z,TAC_Reading,time
0,-0.025292603,0.1395033,-0.010991105,0.005040668,0
1,-0.0064382707,0.054749206,0.057121087,0.0020104323,10
2,0.06091153,-0.08821248,-0.16392402,0.0077194995,20
3,-0.014336787,-0.04389757,-0.013126944,0.011377268,30
4,0.08764361,-0.0072711604,0.06677794,0.008027043,40
5,-0.043914024,0.014992911,-0.16954693,0.097319506,50
6,0.00014194661,0.009044058,0.014296834,0.08338079,60
7,0.037028402,0.093254454,0.04388797,0.07182203,70
8,-0.028130064,0.07411854,-0.012662477,0.072225,80
9,0.012045869,0.018812107,-0.002043077,0.07407556,90
10,0.014095069,0.025511699,-0.010029039,0.07515951,100
11,0.026738327,0.018895736,0.002965543,0.07554663,110
12,0.030692805,0.015798457,0.004583745,0.07562918,120
13,0.03287391,0.010155625,0.01075822,0.07565178,130
14,0.03257773,0.0065084477,0.01450822,0.075589225,140
15,0.0353301,0.009482223,0.034868345,0.07564923,150
16,0.037181288,0.009220152,0.036038242,0.07520111,160
17,0.04528109,0.009775137,0.024759471,0.0743287,170
18,0.016311707,-0.0061726025,0.010861812,0.07446291,180
19,-0.0028715963,-0.037159994,0.020037225,0.07645341,190
20,-0.0058714324,-0.04642079,0.02574691,0.07871959,200
21,-0.0065944255,-0.057574183,0.027649546,0.08185739,210
22,-0.0036120922,-0.055126376,0.027100556,0.08475666,220
23,-0.000560275,-0.050016943,0.02603409,0.087497205,230
24,0.0024197383,-0.04435618,0.025483001,0.0899365,240
25,0.0050111045,-0.039333016,0.024941606,0.09211678,250
26,0.0072907945,-0.034622982,0.024452575,0.093999155,260
27,0.009188269,-0.030852236,0.02396532,0.09564752,270
28,0.010791253,-0.027492756,0.023526063,0.09704209,280
29,0.012091101,-0.024742058,0.023131898,0.09822243,290
30,0.013129145,-0.02256356,0.022765364,0.09922133,300
31,0.013955046,-0.020694505,0.022455396,0.10004663,310
32,0.014580614,-0.019364035,0.02214252,0.10075404,320
33,0.015069533,-0.01817686,0.021883944,0.10133646,330
34,0.015422648,-0.017372226,0.021604843,0.10184344,340
35,0.015691094,-0.016658036,0.021367276,0.10226972,350
36,0.015876245,-0.016152088,0.021110963,0.10264581,360
37,0.016009308,-0.01572514,0.020881476,0.102973714,370
38,0.016095769,-0.015393427,0.020643424,0.103268065,380
39,0.016152073,-0.015116554,0.020425089,0.103533536,390
40,0.016184125,-0.014885229,0.02020724,0.103777155,400
41,0.016201418,-0.0146838995,0.020008298,0.10400258,410
42,0.016207427,-0.014505295,0.019817758,0.10421348,420
43,0.01620827,-0.014344557,0.019646937,0.10441204,430
44,0.016205318,-0.0141973505,0.019488558,0.1046003,440
45,0.016202576,-0.014062631,0.019350544,0.1047793,450
46,0.01619973,-0.013940496,0.019226266,0.10495038,460
47,0.016198993,-0.013830523,0.01912025,0.10511391,470
48,0.01619994,-0.0137332985,0.019027162,0.10527082,480
49,0.01620342,-0.013649147,0.018949104,0.10542121,490
50,0.016208798,-0.013577875,0.018880906,0.10556576,500
51,0.016216284,-0.013518796,0.018824827,0.10570454,510
52,0.01622514,-0.013470054,0.01877602,0.105837904,520
53,0.016235895,-0.013430701,0.018735617,0.10596596,530
54,0.0162476,-0.01339826,0.018701194,0.10608892,540
55,0.016260674,-0.013371394,0.01867259,0.10620691,550
56,0.016274592,-0.013348375,0.018648509,0.10632011,560
57,0.01628946,-0.0133279655,0.018628955,0.106428675,570
58,0.016304852,-0.013309088,0.01861247,0.106532805,580
59,0.016320879,-0.013291319,0.018598733,0.10663272,590
60,0.016337117,-0.013273875,0.01858726,0.10672863,600
61,0.01635346,-0.0132565955,0.01857724,0.10682075,610
62,0.016369909,-0.013239088,0.018568028,0.106909364,620
63,0.016386041,-0.013221318,0.018559463,0.10699465,630
64,0.016401751,-0.013203125,0.018550735,0.10707681,640
65,0.016416933,-0.013184639,0.018541686,0.107156076,650
66,0.01643138,-0.013165891,0.018531665,0.10723265,660
67,0.016445508,-0.01314685,0.018521,0.10730671,670
68,0.016458793,-0.01312755,0.018509364,0.107378446,680
69,0.016471235,-0.013108313,0.018496435,0.10744798,690
70,0.016482834,-0.013088914,0.018482052,0.1075155,700
71,0.016493693,-0.013069677,0.018466536,0.107581116,710
72,0.016503816,-0.013050832,0.018449567,0.107644975,720
73,0.016512988,-0.013032052,0.018431468,0.10770721,730
74,0.01652153,-0.013013468,0.01841175,0.10776789,740
75,0.01652912,-0.012995307,0.018391065,0.10782712,750
76,0.01653608,-0.012977604,0.018368924,0.10788501,760
77,0.016542194,-0.012960421,0.01834549,0.107941605,770
78,0.016547572,-0.012943565,0.018320926,0.10799702,780
79,0.016552422,-0.0129271,0.018295392,0.10805129,790
80,0.016556429,-0.012911255,0.018268403,0.10810451,800
81,0.016559908,-0.012895865,0.018240444,0.108156696,810
82,0.016562546,-0.01288077,0.018211516,0.108207926,820
83,0.016564758,-0.012866327,0.018181456,0.10825825,830
84,0.01656634,-0.012852078,0.018150426,0.108307675,840
85,0.01656729,-0.012838384,0.01811859,0.10835629,850
86,0.016567606,-0.012825115,0.018085783,0.10840411,860
87,0.0165675,-0.012812204,0.018052006,0.108451135,870
88,0.016566763,-0.012799521,0.018017584,0.10849742,880
89,0.016565708,-0.012787327,0.01798219,0.108543,890
90,0.01656402,-0.012775394,0.017946314,0.10858789,900
91,0.016561912,-0.01276382,0.017909627,0.1086321,910
92,0.016559381,-0.012752343,0.017872296,0.108675644,920
93,0.016556535,-0.01274129,0.017834479,0.108718574,930
94,0.016553055,-0.012730498,0.017796017,0.10876086,940
95,0.016549366,-0.012719837,0.01775723,0.10880255,950
96,0.016545253,-0.012709566,0.017718282,0.108843654,960
97,0.01654093,-0.012699296,0.017678525,0.10888414,970
98,0.016536292,-0.012689482,0.017638609,0.10892407,980
99,0.016531229,-0.012679668,0.017598366,0.1089634,990
100,0.016525958,-0.012670213,0.017558126,0.10900221,1000
101,0.01652037,-0.012660791,0.017517723,0.1090404,1010
102,0.016514676,-0.012651792,0.01747716,0.10907809,1020
103,0.016508665,-0.012642761,0.017436596,0.10911518,1030
104,0.01650255,-0.012634121,0.017396031,0.10915177,1040
105,0.016496224,-0.012625416,0.017355306,0.10918777,1050
106,0.016489793,-0.012617069,0.017314903,0.10922325,1060
107,0.016483255,-0.012608722,0.017274663,0.10925819,1070
108,0.016476506,-0.012600669,0.01723442,0.1092926,1080
109,0.016469654,-0.012592713,0.01719418,0.10932647,1090
110,0.016462589,-0.012585019,0.017154424,0.1093598,1100
111,0.01645563,-0.01257739,0.01711483,0.10939258,1110
112,0.016448567,-0.012569924,0.017075881,0.10942485,1120
113,0.016441396,-0.012562555,0.017036771,0.10945657,1130
114,0.016434226,-0.012555284,0.016998148,0.109487765,1140
115,0.016427057,-0.012548372,0.016959846,0.109518446,1150
116,0.016419886,-0.012541199,0.016921867,0.10954859,1160
117,0.016412612,-0.0125345485,0.016884536,0.10957819,1170
118,0.01640544,-0.01252793,0.016847365,0.10960729,1180
119,0.016398165,-0.012521376,0.016810842,0.109635845,1190
120,0.016390892,-0.012514986,0.016774802,0.10966388,1200
121,0.01638372,-0.0125084,0.016739087,0.10969137,1210
122,0.016376551,-0.012502564,0.016703855,0.109718405,1220
123,0.016369486,-0.012496271,0.016668947,0.109744854,1230
124,0.016362317,-0.012490403,0.016634686,0.10977083,1240
125,0.016355148,-0.012484403,0.01660091,0.109796286,1250
126,0.016348083,-0.012478665,0.016567618,0.10982122,1260
127,0.01634123,-0.012472927,0.01653481,0.10984566,1270
128,0.016334165,-0.012467352,0.016502488,0.10986961,1280
129,0.016327417,-0.012461711,0.016470652,0.10989305,1290
130,0.016320564,-0.012456364,0.016439622,0.109915994,1300
131,0.016313815,-0.0124507565,0.016408917,0.10993845,1310
132,0.016307173,-0.012445474,0.016378535,0.10996043,1320
133,0.01630053,-0.01244016,0.01634896,0.10998191,1330
134,0.016294098,-0.012434911,0.016319547,0.11000294,1340
135,0.016287666,-0.012429596,0.016291102,0.110023454,1350
136,0.016281234,-0.012424673,0.016262984,0.11004357,1360
137,0.016275013,-0.012419457,0.016235186,0.11006316,1370
138,0.016268687,-0.012414305,0.016208036,0.11008231,1380
139,0.016262677,-0.012409447,0.016181532,0.110101074,1390
140,0.016256668,-0.012404165,0.016155351,0.110119306,1400
141,0.016250763,-0.012399144,0.016129816,0.110137135,1410
142,0.016244963,-0.012394123,0.016104605,0.11015453,1420
143,0.016238954,-0.012389135,0.016079878,0.110171504,1430
144,0.016233366,-0.012384114,0.016055638,0.11018805,1440
145,0.016227672,-0.012379027,0.01603172,0.110204175,1450
146,0.016222084,-0.012374104,0.016008608,0.11021991,1460
147,0.016216496,-0.012368888,0.015985822,0.11023519,1470
148,0.016211119,-0.012363997,0.015963197,0.11025012,1480
149,0.016205845,-0.012359106,0.01594154,0.110264674,1490
150,0.016200574,-0.012353824,0.015919885,0.11027882,1500
151,0.016195513,-0.012348706,0.015898714,0.11029259,1510
152,0.016190346,-0.012343456,0.015878027,0.110305965,1520
153,0.016185286,-0.012338566,0.015857665,0.110319026,1530
154,0.016180435,-0.012333023,0.015837787,0.11033168,1540
155,0.016175585,-0.01232797,0.015818233,0.11034399,1550
156,0.01617084,-0.012322459,0.015799323,0.11035592,1560
157,0.016166095,-0.012317471,0.015780253,0.11036758,1570
158,0.016161457,-0.0123117,0.015761992,0.11037883,1580
159,0.016156817,-0.012306614,0.01574373,0.110389814,1590
160,0.016152494,-0.012300876,0.015726114,0.11040039,1600
161,0.016148066,-0.012295202,0.015708823,0.11041068,1610
162,0.016143743,-0.012289921,0.015691692,0.11042069,1620
163,0.01613942,-0.012284084,0.015675046,0.11043036,1630
164,0.016135203,-0.012278509,0.015658561,0.11043973,1640
165,0.01613109,-0.0122726085,0.015642561,0.11044879,1650
166,0.016126977,-0.0122666415,0.015626725,0.11045757,1660
167,0.016123077,-0.012260806,0.01561121,0.110466056,1670
168,0.01611907,-0.012254871,0.015596018,0.11047425,1680
169,0.016115274,-0.01224884,0.0155809885,0.110482186,1690
170,0.016111478,-0.012242645,0.015566443,0.11048984,1700
171,0.016107578,-0.012236385,0.01555206,0.11049723,1710
172,0.016103886,-0.012229995,0.015537838,0.110504314,1720
173,0.016100302,-0.012223865,0.01552394,0.110511184,1730
174,0.016096823,-0.0122172795,0.015510203,0.11051776,1740
175,0.016093131,-0.012210889,0.0154967895,0.11052412,1750
176,0.016089864,-0.012204009,0.015483699,0.11053016,1760
177,0.016086278,-0.012197424,0.015470609,0.110536024,1770
178,0.01608301,-0.012190935,0.015457842,0.11054165,1780
179,0.016079636,-0.012183925,0.015445397,0.110547006,1790
180,0.016076367,-0.012177208,0.015433115,0.11055218,1800
181,0.016073205,-0.012169873,0.015420833,0.11055703,1810
182,0.016069936,-0.012163059,0.015408874,0.11056173,1820
183,0.016066877,-0.012155918,0.0153970765,0.11056622,1830
184,0.01606382,-0.012148615,0.015385441,0.11057045,1840
185,0.016060868,-0.012141572,0.015373966,0.11057451,1850
186,0.01605781,-0.012134042,0.015362653,0.110578336,1860
187,0.016054964,-0.012126575,0.015351502,0.11058194,1870
188,0.016052011,-0.012119109,0.015340674,0.11058536,1880
189,0.016049163,-0.012111414,0.015329846,0.110588565,1890
190,0.016046423,-0.01210385,0.01531918,0.110591576,1900
191,0.016043786,-0.012096547,0.015308675,0.11059445,1910
192,0.01604094,-0.012088493,0.015298332,0.11059706,1920
193,0.016038304,-0.012080734,0.015288151,0.11059953,1930
194,0.016035562,-0.012072713,0.015278131,0.11060179,1940
195,0.016033137,-0.012064725,0.015268112,0.11060385,1950
196,0.016030502,-0.012056639,0.015258577,0.11060574,1960
197,0.016028076,-0.012048749,0.015248718,0.110607475,1970
198,0.016025545,-0.012040566,0.015239183,0.11060902,1980
199,0.016023016,-0.01203235,0.015229648,0.11061039,1990
200,0.0160208,-0.0120241335,0.015220436,0.11061161,2000
201,0.016018482,-0.012015526,0.0152110625,0.11061258,2010
202,0.016016057,-0.012007343,0.015201851,0.110613465,2020
203,0.016013736,-0.01199906,0.015192801,0.11061418,2030
204,0.016011627,-0.0119905835,0.015183913,0.11061474,2040
205,0.016009308,-0.011981944,0.015175024,0.110615104,2050
206,0.0160072,-0.011973336,0.015166459,0.11061532,2060
207,0.016005091,-0.011964729,0.015157893,0.110615365,2070
208,0.016002983,-0.011956252,0.015149328,0.110615306,2080
209,0.016000979,-0.011947807,0.015140763,0.11061509,2090
210,0.015998974,-0.0119388085,0.01513252,0.110614665,2100
211,0.015996866,-0.011930364,0.015123955,0.11061417,2110
212,0.015994968,-0.011921431,0.015116036,0.11061348,2120
213,0.01599307,-0.011912693,0.015107794,0.110612646,2130
214,0.015991068,-0.01190415,0.015099714,0.110611714,2140
215,0.015989276,-0.011895054,0.015091795,0.110610574,2150
216,0.015987378,-0.011886675,0.015083714,0.11060942,2160
217,0.01598569,-0.0118776765,0.0150759565,0.11060804,2170
218,0.015983792,-0.011868841,0.0150681995,0.11060654,2180
219,0.015982104,-0.011859842,0.0150604425,0.11060489,2190
220,0.015980313,-0.011851006,0.015052685,0.1106031,2200
221,0.015978731,-0.011842464,0.015045251,0.11060123,2210
222,0.01597694,-0.011833433,0.015037655,0.110599205,2220
223,0.015975356,-0.011824694,0.01503006,0.11059705,2230
224,0.015973775,-0.011815892,0.015022787,0.11059474,2240
225,0.015972089,-0.011807252,0.015015353,0.11059238,2250
226,0.015970612,-0.011798221,0.015008081,0.110589825,2260
227,0.015969137,-0.01178958,0.015000808,0.11058717,2270
228,0.015967555,-0.011780842,0.014993535,0.110584415,2280
229,0.015966078,-0.011772398,0.014986264,0.11058156,2290
230,0.015964707,-0.011763693,0.014979152,0.11057857,2300
231,0.015963336,-0.011754988,0.014972041,0.11057546,2310
232,0.015961966,-0.01174625,0.014965093,0.11057218,2320
233,0.015960597,-0.011737903,0.014958143,0.110568866,2330
234,0.01595933,-0.011729067,0.014951194,0.11056537,2340
235,0.015958065,-0.011721079,0.014944244,0.110561855,2350
236,0.0159568,-0.011712146,0.014937296,0.11055812,2360
237,0.01595564,-0.011704256,0.014930185,0.11055439,2370
238,0.015954375,-0.011695323,0.014923559,0.11055042,2380
239,0.015953109,-0.011687628,0.014916609,0.11054648,2390
240,0.01595195,-0.011679412,0.014909984,0.11054238,2400
241,0.015950896,-0.011671196,0.014903195,0.110538155,2410
242,0.015949842,-0.01166324,0.014896408,0.110533826,2420
243,0.015948681,-0.011655318,0.014889782,0.110529415,2430
244,0.015947731,-0.011647786,0.014883156,0.11052494,2440
245,0.015946573,-0.0116396025,0.01487653,0.11052029,2450
246,0.015945623,-0.011631973,0.014869904,0.11051557,2460
247,0.015944675,-0.0116244415,0.014863278,0.11051078,2470
248,0.015943725,-0.011617008,0.014856652,0.11050587,2480
249,0.01594267,-0.011609672,0.014850026,0.11050088,2490
250,0.015941933,-0.011602368,0.014843562,0.110495776,2500
251,0.015941089,-0.011594869,0.014837097,0.110490546,2510
252,0.015940141,-0.011587795,0.014830471,0.11048525,2520
253,0.015939297,-0.011580915,0.014824007,0.11047988,2530
254,0.015938453,-0.0115740355,0.014817542,0.11047439,2540
255,0.015937716,-0.011567188,0.014811078,0.11046882,2550
256,0.015937082,-0.011560636,0.014804614,0.11046314,2560
257,0.015936345,-0.011554212,0.0147981495,0.1104574,2570
258,0.015935607,-0.011547593,0.014791846,0.11045152,2580
259,0.015934974,-0.011541758,0.014785382,0.11044563,2590
260,0.015934236,-0.011535563,0.014779079,0.11043963,2600
261,0.01593371,-0.0115295965,0.014772614,0.11043355,2610
262,0.015933076,-0.011523499,0.014766312,0.11042732,2620
263,0.015932549,-0.011518055,0.014759848,0.110421054,2630
264,0.015931915,-0.011512251,0.014753383,0.110414654,2640
265,0.015931495,-0.011507034,0.0147472415,0.11040823,2650
266,0.015930967,-0.011501655,0.014740777,0.11040167,2660
267,0.01593044,-0.011496895,0.014734313,0.110395074,2670
268,0.015930017,-0.011491873,0.014728172,0.11038836,2680
269,0.01592949,-0.011487407,0.014721707,0.11038164,2690
270,0.01592928,-0.011482647,0.014715566,0.110374786,2700
271,0.015928753,-0.011478376,0.014709102,0.110367864,2710
272,0.015928436,-0.011473909,0.014702638,0.110360816,2720
273,0.015928121,-0.011470094,0.0146963345,0.11035375,2730
274,0.015927805,-0.011465823,0.014690032,0.11034651,2740
275,0.015927488,-0.011462726,0.014683891,0.11033935,2750
276,0.015927382,-0.011458748,0.014677427,0.11033195,2760
277,0.01592696,-0.011455748,0.014671286,0.11032459,2770
278,0.015926855,-0.011452488,0.01466482,0.110317074,2780
279,0.015926538,-0.011450076,0.014658679,0.11030959,2790
280,0.015926434,-0.011447108,0.014652215,0.11030196,2800
281,0.015926223,-0.011444532,0.014645913,0.110294275,2810
282,0.015926117,-0.011442251,0.0146396095,0.11028648,2820
283,0.01592601,-0.011440294,0.014633307,0.11027866,2830
