,x,y,z,TAC_Reading,time
0,0.011107042,0.016118009,-0.0042107534,0.0010148319,0
1,-0.08767941,0.016811136,-0.1591625,0.0029480583,10
2,-0.14653385,0.026386822,-0.12031435,0.024661379,20
3,-0.018502459,-0.036807153,-0.0168102,0.028483689,30
4,-0.0033002044,0.012698244,-0.03242141,0.026069418,40
5,0.044525832,-0.014966282,0.006993675,0.02410593,50
6,0.03533854,0.006677793,-0.0017912885,0.024138646,60
7,0.039245464,0.0021381148,0.010788764,0.024033273,70
8,0.030459363,0.011344854,-0.00066147227,0.024287554,80
9,0.028994292,0.008986185,0.0043078763,0.0243041,90
10,0.0224378,0.01643378,-0.0059910496,0.024513252,100
11,0.021366332,0.014116517,-0.0023829432,0.02454387,110
12,0.015796006,0.020405332,-0.01207567,0.024750248,120
13,0.016582895,0.016790206,-0.008149837,0.024798872,130
14,0.011488625,0.022590483,-0.017864706,0.025044627,140
15,0.013899902,0.018438889,-0.013442084,0.025137784,150
16,0.00915843,0.02424484,-0.023098772,0.025427366,160
17,0.012037539,0.020407256,-0.018282952,0.025555937,170
18,0.0074969274,0.025818633,-0.027332634,0.025831746,180
19,0.010715443,0.022409627,-0.022116667,0.025957063,190
20,0.006708773,0.027122922,-0.030404195,0.026198093,200
21,0.0098901745,0.024159744,-0.024794709,0.026304726,210
22,0.0063133775,0.028204884,-0.032161865,0.026512569,220
23,0.009135339,0.025616424,-0.026455414,0.026598992,230
24,0.005855036,0.029041534,-0.032808952,0.026780533,240
25,0.008234154,0.026723914,-0.027428469,0.026854912,250
26,0.0051957276,0.02957435,-0.032800872,0.027018093,260
27,0.007191893,0.027466306,-0.027989093,0.027089877,270
28,0.004344416,0.029811574,-0.032494783,0.027242072,280
29,0.0060376558,0.027835872,-0.028360311,0.027318811,290
30,0.003371428,0.029700069,-0.032144412,0.027466578,300
31,0.0048089786,0.027801638,-0.028694844,0.02755449,310
32,0.0023436118,0.029164387,-0.03186434,0.027703445,320
33,0.0035261062,0.027293831,-0.02910388,0.027808215,330
34,0.0013020884,0.028080793,-0.03172681,0.02796387,340
35,0.0021978954,0.02618546,-0.029651415,0.028091252,350
36,0.0002499158,0.026321452,-0.03173182,0.028259117,360
37,0.00077057205,0.024349432,-0.030328723,0.02841479,370
38,-0.00093384425,0.023738664,-0.031872097,0.028602025,380
39,-0.0009228786,0.021611158,-0.031048857,0.028793758,390
40,-0.0025758408,0.020241922,-0.032031447,0.029013466,400
41,-0.0033390059,0.017939169,-0.031622574,0.029258095,410
42,-0.0053654322,0.016072623,-0.03208381,0.029542571,420
43,-0.0073115136,0.014210546,-0.031952582,0.029884841,430
44,-0.01030439,0.0136422925,-0.032285497,0.030303936,440
45,-0.013663245,0.015624092,-0.032911252,0.03082734,450
46,-0.017629426,0.02198894,-0.03436817,0.031462625,460
47,-0.021598982,0.03289513,-0.036572527,0.032183632,470
48,-0.025271622,0.04483121,-0.038745537,0.032899216,480
49,-0.028087309,0.053312317,-0.040116154,0.033510804,490
50,-0.0299531,0.057400756,-0.040605184,0.033993173,500
51,-0.031091414,0.058775596,-0.040573187,0.03438406,510
52,-0.031800702,0.058831677,-0.040199704,0.03472208,520
53,-0.03229911,0.05821859,-0.03957589,0.035030797,530
54,-0.032667723,0.057213314,-0.03870433,0.03532422,540
55,-0.033005234,0.0559311,-0.03760166,0.035610437,550
56,-0.033304203,0.0544365,-0.03625222,0.03589582,560
57,-0.033632014,0.052767664,-0.034665044,0.036184337,570
58,-0.03394364,0.050960463,-0.032848224,0.0364786,580
59,-0.034241237,0.049083613,-0.030879166,0.036776327,590
60,-0.034419693,0.04720051,-0.028839001,0.03707182,600
61,-0.034390803,0.045441914,-0.026915032,0.037352733,610
62,-0.034145076,0.043808326,-0.025085606,0.037615526,620
63,-0.033656634,0.042388357,-0.023485182,0.037854087,630
64,-0.03311162,0.041039042,-0.021854375,0.038079187,640
65,-0.032385044,0.03989712,-0.020464689,0.038283534,650
66,-0.031779826,0.038720086,-0.018866366,0.038484026,660
67,-0.030940216,0.037788592,-0.017639905,0.038662944,670
68,-0.03039067,0.036698934,-0.015987927,0.038846727,680
69,-0.02945079,0.03595273,-0.014963158,0.039002694,690
70,-0.029025344,0.034876145,-0.013183508,0.039174598,700
71,-0.027953455,0.034309,-0.012431859,0.039307564,710
72,-0.027713,0.033164274,-0.010434357,0.03947215,720
73,-0.026456857,0.03276618,-0.01003809,0.039581366,730
74,-0.026446156,0.03145328,-0.007729651,0.039743293,740
75,-0.024961105,0.031154044,-0.007725611,0.03982943,750
76,-0.025159646,0.029517421,-0.0050472473,0.039991386,760
77,-0.023460291,0.029026862,-0.005255239,0.04005769,770
78,-0.023659674,0.026885305,-0.0022512309,0.040207673,780
79,-0.021824831,0.02602645,-0.002260281,0.04024932,790
80,-0.021685863,0.024137279,0.00037364036,0.04036176,800
81,-0.020147724,0.023496024,0.00058341026,0.040399954,810
82,-0.019878328,0.022305328,0.0025005909,0.040491965,820
83,-0.018857997,0.021778155,0.0030709128,0.040545244,830
84,-0.01842728,0.02103071,0.004375268,0.04062037,840
85,-0.017743088,0.020495221,0.005209176,0.04068145,850
86,-0.017201452,0.019956604,0.0061479695,0.04074339,860
87,-0.016669828,0.019429527,0.007054117,0.040804014,870
88,-0.01611248,0.01897379,0.007837765,0.040858924,880
89,-0.015624721,0.018496599,0.008677975,0.040915083,890
90,-0.015105646,0.018086832,0.009399241,0.04096704,900
91,-0.014627692,0.01767912,0.0101285875,0.041018512,910
92,-0.01415828,0.017319726,0.010801208,0.041069098,920
93,-0.013692767,0.016981035,0.01142777,0.04111712,930
94,-0.013266901,0.016676417,0.012046738,0.04116652,940
95,-0.0128231095,0.016400816,0.012591363,0.041212246,950
96,-0.012432565,0.016149994,0.013153443,0.041260287,960
97,-0.012016398,0.015926884,0.013636657,0.041304417,970
98,-0.011654954,0.01572536,0.01414379,0.04135097,980
99,-0.011268311,0.015546103,0.014579814,0.041393932,990
100,-0.01093038,0.015384615,0.0150389485,0.041438855,1000
101,-0.010573365,0.015242071,0.015439256,0.04148087,1010
102,-0.010255256,0.015113089,0.015856372,0.041524187,1020
103,-0.009926393,0.015001975,0.016228236,0.041565403,1030
104,-0.009625155,0.014899828,0.01660915,0.041607197,1040
105,-0.009321807,0.01481372,0.016958715,0.041647676,1050
106,-0.009035542,0.0147330575,0.017309247,0.04168806,1060
107,-0.008755496,0.0146685345,0.017640224,0.04172785,1070
108,-0.00848241,0.014605152,0.017964253,0.04176692,1080
109,-0.008223453,0.014559246,0.018280039,0.041806117,1090
110,-0.007962386,0.014510438,0.01858128,0.04184401,1100
111,-0.0077223023,0.014480018,0.018883653,0.04188262,1110
112,-0.007471464,0.01444197,0.019165985,0.04191943,1120
113,-0.0072480394,0.014422929,0.01945753,0.041957423,1130
114,-0.007007639,0.014395118,0.019723056,0.041993305,1140
115,-0.0067984494,0.014385663,0.020004258,0.042030666,1150
116,-0.006567749,0.014365285,0.020256206,0.042065695,1160
117,-0.0063703684,0.014363036,0.020528357,0.04210241,1170
118,-0.006149158,0.014349439,0.020768188,0.042136732,1180
119,-0.0059617935,0.014352569,0.021031126,0.042172752,1190
120,-0.005750494,0.014345396,0.021261744,0.04220649,1200
121,-0.0055708266,0.014350907,0.02151612,0.042241745,1210
122,-0.005369439,0.014348624,0.021739142,0.042274978,1220
123,-0.0051955706,0.014355993,0.021984303,0.042309463,1230
124,-0.0050045154,0.014358895,0.022201668,0.042342298,1240
125,-0.0048350757,0.0143662635,0.022437297,0.042375963,1250
126,-0.004654143,0.014372784,0.022651106,0.04240843,1260
127,-0.0044872332,0.014378718,0.022877846,0.04244126,1270
