,x,y,z,TAC_Reading,time
0,-0.025287542,0.13946979,-0.010947955,0.005035394,0
1,-0.0070260908,0.05513807,0.05653008,0.0020095136,10
2,0.06077309,-0.08820251,-0.16375095,0.007701759,20
3,-0.010152981,-0.044161208,-0.015453968,0.0112596685,30
4,0.08384582,-0.003006823,0.06676566,0.007955493,40
5,-0.043451518,0.014730189,-0.16856402,0.09734339,50
6,0.0004414979,0.009964468,0.016103312,0.08318184,60
7,0.021025237,0.12844671,0.03072143,0.07015453,70
8,-0.018479262,0.056494884,-0.0074600857,0.07002051,80
9,0.00052532164,0.034800567,-0.01097349,0.0720978,90
10,0.019059965,0.023519924,0.0016277346,0.07334235,100
11,0.025118578,0.014315629,0.0102557745,0.07405405,110
12,0.028443797,0.009722905,0.01571577,0.074415624,120
13,0.032269113,0.009920256,0.034748916,0.07474388,130
14,0.037908394,0.011229077,0.040504012,0.07450052,140
15,0.040956944,0.009895021,0.022479316,0.073676966,150
16,0.012297867,-0.010337922,0.010843227,0.0740608,160
17,-0.004476162,-0.03947693,0.02092495,0.07632697,170
18,-0.0076579847,-0.049936965,0.02700262,0.078860596,180
19,-0.0070856637,-0.059145465,0.0282614,0.08216458,190
20,-0.0035609545,-0.055033747,0.027639525,0.08516455,200
21,-0.0001615059,-0.04952361,0.02684602,0.08795948,210
22,0.0029543126,-0.04376533,0.026339695,0.090428516,220
23,0.0055891196,-0.038844153,0.025823837,0.09262596,230
24,0.007868493,-0.034224756,0.025299411,0.094513535,240
25,0.009730645,-0.030543476,0.02474929,0.0961575,250
26,0.011276483,-0.027204767,0.024250077,0.09753219,260
27,0.0125092715,-0.024538642,0.023751348,0.09869187,270
28,0.013479096,-0.022371065,0.023294315,0.09966095,280
29,0.014236884,-0.0205531,0.022877038,0.10045847,290
30,0.014801297,-0.019228924,0.022466226,0.10113495,300
31,0.015233385,-0.018079406,0.022111328,0.10169236,310
32,0.015540739,-0.017237376,0.021753201,0.10217014,320
33,0.015764795,-0.016539782,0.021436283,0.10257514,330
34,0.015917366,-0.015996046,0.021123568,0.10292819,340
35,0.01602059,-0.015548067,0.02083978,0.10323732,350
36,0.016083853,-0.015191021,0.020564074,0.10351482,360
37,0.016121706,-0.014889728,0.020313093,0.10376593,370
38,0.01613984,-0.014631766,0.020075526,0.10399659,380
39,0.016146272,-0.0144109065,0.019861717,0.10421077,390
40,0.016144691,-0.014218412,0.01966326,0.1044116,400
41,0.016139526,-0.014051187,0.019486943,0.10460143,410
42,0.016132038,-0.013905806,0.019326463,0.10478218,420
43,0.016125606,-0.01377702,0.019186832,0.10495402,430
44,0.01611928,-0.013667666,0.019060778,0.105118684,440
45,0.016115168,-0.013575919,0.018952014,0.1052764,450
46,0.016112532,-0.013497963,0.01885424,0.10542764,460
47,0.016112322,-0.0134322,0.01877085,0.105572455,470
48,0.016113693,-0.013378274,0.018695861,0.105711624,480
49,0.016117593,-0.013331585,0.01863251,0.10584479,490
50,0.01612297,-0.013289852,0.018576594,0.10597223,500
51,0.016130457,-0.0132536935,0.018529726,0.10609439,510
52,0.01613963,-0.013219199,0.018489162,0.10621113,520
53,0.016150596,-0.013186301,0.01845587,0.10632276,530
54,0.016162511,-0.013155719,0.018427104,0.10642983,540
55,0.016176008,-0.013124256,0.018403832,0.10653209,550
56,0.01619003,-0.013093706,0.018383631,0.106630184,560
57,0.016204791,-0.013063678,0.018366823,0.106724285,570
58,0.01621987,-0.013032802,0.018351955,0.10681455,580
59,0.016234947,-0.013003686,0.01833854,0.10690159,590
60,0.01625034,-0.012972615,0.01832642,0.106985055,600
